EMPRESA	ARCHIVO	FECHA	BODEGA	CODIGO	CODIGO FUNCIONAL	CODIGO VINCULADO	CODIGO GENERICO	DESCRIPCION	GRUPO	LINEA	SUBLINEA	FAMILIA	SUBFAMILIA	CATEGORIA	TIPO	MARCA	MODELO	CAT MANAGEMENT	CAT PROPIA 1	CAT PROPIA 2	CAT PROPIA 3	CAT PROPIA 4	CAT PROPIA 5	Estatus	Clasificación	Responsable	CTV	PV	Precio Promoción	Inicio Promoción	Fin Promoción	Horizonte	T Suministro	Frec Repos	GDB	Cam	Etapa	Estado Reposiciones	Nuevo Buff Sug	Comportamiento	Consumo	Cobertura Buffer	Cobertura Inv Proy	Cobertura Ped Min	Días Desabastecimiento	Ventas Perdidas	Posponer BUF	Posponer RED	Posponer GDB	Proveedor	Perfil	Buff Min	Buff Max	PEDID Min	Redondeo Pedido Mínimo	PEDID Min Grupo	Unidad Empaque	Redondeo Unidad Empaque	Porc Aten	Impacto Faltante	Observaciones	Nuevo Buff Real	Buff Act	Buff Calc	Zona Amar	Zona Roja	Color	Color1	Ult Buffer	Buff Ant Estacion	Buff Estacional	Inv Proveed	Inv Fís Act	Estado Buffer	Tráns Act	Negociación	Producción	Embarcado	Comprom	Backorders	Inv Proy Act	Estado Buffer Proy	Ingresos	Egresos	PEDIDCalc	PEDID Prom	PEDID Real	Calendario Estacional	Acción Estacional	Etapa Estacional	T$D	I$D	Rentabilid	Rentabilidad Proy	Vel Efect	Servicio	Ult Cambio	Inicio Per	Fin Per	Ult Transfer Inicial	Ult Transfer Final	Fecha Nuevo Pedido	Fecha Esperada Arribo	Var	Rojo Acum	Negro	Rojo	Amarillo	Verde	Lila	Err Ped Grupo	Color Repos Frec	Omisiones GDB	Numero Fila	Borrar
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	11224		0	0	Catéter Torácico c/Trocar CH 24 / 8mm /	0	0	0	0	CATETERES CON TROCAR PUNTA AFILADA	0	0	REDAX	0	0						0	0	0	4.99	18.44	0			7	3	4	1		LIBRE-21				11.64	0	0.386597938	0.021477663	0	0	42845			REDAX	REDAX AEREO			1	Default		10	=	1				0	123	0	0	G	G	15			1000000000	18	0	0	0	0	0	0	0	18	0			0	0					0	0	0	0		0	42816	42837	42886	0	0			0	0	0	0	0	0	0.826086957			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	11220		0	0	"""Catéter Torácico c/Trocar CH 20 / 6,6mm"""	0	0	0	0	CATETERES CON TROCAR PUNTA AFILADA	0	0	REDAX	0	0						0	0	0	0	18.44	0			7	3	4	1		LIBRE-22				0	0	0	0	0	0	42666			REDAX	REDAX AEREO			1	Default		10	=	1				0	0	0	0	G	G	10			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42815	42837	42886	0	0			1	0	0.826086957	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	11216		0	0	"""Catéter Torácico c/Trocar CH 16 / 5,3mm"""	0	0	0	0	CATETERES CON TROCAR PUNTA AFILADA	0	0	REDAX	0	0						0	0	0	0	18.44	0			7	3	4	1		LIBRE-22				0	0	0	0	0	0	42666			REDAX	REDAX AEREO			1	Default		10	=	1				0	0	0	0	G	G	10			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42815	42837	42886	0	0			1	0	0.826086957	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10845		0	0	"""KC300 KIMGUARD* STERILIZATION WRAP,  45I"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0.8	3.54	0			7	3	4	1		LIBRE-128				2.86	0	0.174825175	0.087412587	0	0	42666			HALYARD	HALYARD AEREO			1	Default		100	=	1				0	31	0	0	G	G	42			1000000000	2	0	0	0	0	0	0	0	2	0			0	0					0	0	0	0		0	42709	42837	42886	0	0			1.138711929	0	0	0	0	0	0.826086957			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10836		0	0	Tela No Tejida Sist Oxido Etileno KC400	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0.9	2.6	0			7	3	4	1		LIBRE-128				0.46	0	138.0434783	0.543478261	0	0	42666			HALYARD	HALYARD AEREO			1	Default		300	=	1				0	5	0	0	G	G	21			1000000000	254	0	0	0	0	0	0	0	254	0			0	0					0	0	0	0		0	42709	42837	42886	0	0			0.022700234	0	0	0	0	0	0.826086957			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10803		0	0	"""UNICO - Centesis Set, de-connectable ver"""	0	0	0	0	UNICO	0	0	REDAX	0	0						0	0	0	56.6	120.35	0			7	3	4	1		LIBRE-65	MAC		BUF	0.12	25	31.25	2.083333333	0	0	42845	42796	42796	REDAX	REDAX AEREO			1	Default		6	=	1				12	2	8	4	L	L	20			1000000000	15	-0.25	0	0	0	0	0	0	15	-0.25			0	7					0	169.8	0	7.723372034		0	42772	42837	42886	0	0			0	0	0	0	0	0	0.826086957			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10802		0	0	"""UNICO - Centesis Set, de-connectable ver"""	0	0	0	0	UNICO	0	0	REDAX	0	0						0	0	0	61.37	120.35	0			7	3	4	1		LIBRE-65	MAC			0	0	0	0	0	0	42796	42796	42796	REDAX	REDAX AEREO			1	Default		6	=	1				12	0	8	4	L	L	20			1000000000	13	-0.08	0	0	0	0	0	0	13	-0.08			0	7					0	61.37	0	6.590097535		0	42772	42837	42886	0	0			0	0	0	0	0	0	0.826086957			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10801		0	0	"""UNICO - Centesis Set, standard version -"""	0	0	0	0	UNICO	0	0	REDAX	0	0						0	0	0	49.75	103.66	0			7	3	4	1		LIBRE-65	MAC			0	0	0	0	0	0	42845	42796	42796	REDAX	REDAX AEREO			1	Default		6	=	1				12	0	8	4	L	L	20			1000000000	30	-1.5	0	0	0	0	0	0	30	-1.5			0	7					0	895.5	0	7.430524049		0	42772	42837	42886	0	0			0	0	0	0	0	0	0.826086957			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10800		0	0	"""UNICO - Centesis Set, standard version -"""	0	0	0	0	UNICO	0	0	REDAX	0	0						0	0	0	47.61	103.66	0			7	3	4	1		LIBRE-65	MAC			0	0	0	0	0	0	42845			REDAX	REDAX AEREO			1	Default		6	=	1				6	0	4	2	L	L	0			1000000000	10	-0.67	0	0	0	0	0	0	10	-0.67			0	3					0	190.44	0	8.072733819		0	42772	42837	42886	0	0			0	0	0	0	0	0	0.826086957			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10715		0	0	Set autotransfusión con resorte interno	0	0	0	0	SET DE AUTOTRANSFUSION	0	0	REDAX	0	0						0	0	0	0	168.48	0			7	3	4	1		LIBRE-22				0	0	0	0	0	0	42666			REDAX	REDAX AEREO			1	Default		15	=	1				0	0	0	0	G	G	15			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42815	42837	42886	0	0			1	0	0.826086957	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10705		0	0	Set autotransfusión	0	0	0	0	SET DE AUTOTRANSFUSION	0	0	REDAX	0	0						0	0	0	50.04	157.95	0			7	3	4	1		LIBRE-21				0	0	0	0	0	0	42666			REDAX	REDAX AEREO			1	Default		15	=	1				0	0	0	0	G	G	15			1000000000	34	0	0	0	0	0	0	0	34	0			0	0					0	0	0	0		0	42816	42837	42886	0	0			0	0	0	0	0	0	0.826086957			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10538		0	0	Chest unit protection filter	0	0	0	0	ACCESORIOS CAMPANAS	0	0	REDAX	0	0						0	0	0	7.69	21.06	0			7	3	4	1		LIBRE-21				0	0	0	0	0	0	42666			REDAX	REDAX AEREO			1	Default		36	=	1				0	0	0	0	G	G	36			1000000000	24	0	0	0	0	0	0	0	24	0			0	0					0	0	0	0		0	42816	42837	42886	0	0			0	0	0	0	0	0	0.826086957			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10531		0	0	Heimlich Valve with 600 ml bag tapless e	0	0	0	0	VALVULA DE HEIMLICH	0	0	REDAX	0	0						0	0	0	11.93	34.24	0			7	3	4	1		LIBRE-65	MAC			0	0	0	0	0	0	42666			REDAX	REDAX AEREO			1	Default		10	=	1				10	0	7	3	L	L	0			1000000000	19	-0.9	0	0	0	0	0	0	19	-0.9			0	6					0	107.37	0	12.82337445		0	42772	42837	42886	0	0			0	0	0	0	0	0	0.826086957			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10530		0	0	"""Heimlich Valve - standalone, sterile"""	0	0	0	0	VALVULA DE HEIMLICH	0	0	REDAX	0	0						0	0	0	9.61	26.33	0			7	3	4	1		LIBRE-21				0	0	0	0	0	0	42666			REDAX	REDAX AEREO			1	Default		50	=	1				0	0	0	0	G	G	35			1000000000	36	0	0	0	0	0	0	0	36	0			0	0					0	0	0	0		0	42816	42837	42886	0	0			0	0	0	0	0	0	0.826086957			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10193		0	0	Drentecha PALM Portable chest drainage v	0	0	0	0	ACCESORIOS CAMPANAS	0	0	REDAX	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-22				0	0	0	0	0	0	42666			REDAX	REDAX AEREO			1	Default		1	=	1				0	0	0	0	G	G	1			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42815	42837	42886	0	0			1	0	0.826086957	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10192		0	0	Drentech PALM KIT portable chest drainag	0	0	0	0	ACCESORIOS CAMPANAS	0	0	REDAX	0	0						0	0	0	1268.85	3178.12	0			7	3	4	1		LIBRE-22				0	0	0	0	0	0	42666			REDAX	REDAX AEREO			1	Default		1	=	1				0	0	0	0	G	G	1			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42815	42837	42886	0	0			1	0	0.826086957	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10191		0	0	CAMPANA UNICAMERAL CHEST UN TUBO	0	0	0	0	CAMPANA UNICAMERAL	0	0	REDAX	0	0						0	0	0	16.63	34.96	0			7	3	4	1		LIBRE-21	MAC		BUF	0.08	12.5	15.625	3.125	0	0	42872	42796	42796	REDAX	REDAX AEREO			1	Default		6	=	1				4	1	3	1	L	L	5			1000000000	5	-0.25	0	0	0	0	0	0	5	-0.25			0	2					0	16.63	0	7.558113564		0	42816	42837	42886	0	0			0.044787411	0	0	0	0	0	0.826086957			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10174		0	0	KIT portable chest drainage vacuum unit	0	0	0	0	ACCESORIOS CAMPANAS	0	0	REDAX	0	0						0	0	0	0	1228.22	0			7	3	4	1		LIBRE-22				0	0	0	0	0	0	42666			REDAX	REDAX AEREO			1	Default		1	=	1				0	0	0	0	G	G	1			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42815	42837	42886	0	0			1	0	0.826086957	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10172		0	0	Portable chest drainage vacuum unit	0	0	0	0	ACCESORIOS CAMPANAS	0	0	REDAX	0	0						0	0	0	0	1842.75	0			7	3	4	1		LIBRE-22				0	0	0	0	0	0	42666			REDAX	REDAX AEREO			1	Default		1	=	1				0	0	0	0	G	G	1			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42815	42837	42886	0	0			1	0	0.826086957	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10162		0	0	EMOTRANS - Chest drain four chambers Rec	0	0	0	0	CAMP.AUTOTRANSF.CUATRO CAMARAS EN HUMEDO	0	0	REDAX	0	0						0	0	0	31.36	122.6	0			7	3	4	1		LIBRE-65	MAC			0	0	0	0	0	0	42666			REDAX	REDAX AEREO			1	Default		4	=	1				4	0	3	1	L	L	0			1000000000	8	-1	0	0	0	0	0	0	8	-1			0	2					0	125.44	0	19.95043732		0	42772	42837	42886	0	0			0	0	0	0	0	0	0.826086957			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10161		0	0	EMOTRANS - Chest drain three chambers Re	0	0	0	0	CAMP. AUTOTRASNF.TRES CAMARAS EN HUMEDO	0	0	REDAX	0	0						0	0	0	29.86	113.52	0			7	3	4	1		LIBRE-65	MAC			0	0	0	0	0	0	42666			REDAX	REDAX AEREO			1	Default		4	=	1				4	0	3	1	L	L	0			1000000000	22	-4.5	0	0	0	0	0	0	22	-4.5			0	2					0	537.48	0	19.21194144		0	42772	42837	42886	0	0			0	0	0	0	0	0	0.826086957			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10141		0	0	Bolsa de Sangre EMOTRANS Bolsa de sangre	0	0	0	0	ACCESORIOS  CAMPANAS	0	0	REDAX	0	0						0	0	0	34.98	74.98	0			7	3	4	1		LIBRE-21				0	0	0	0	0	0	42666			REDAX	REDAX AEREO			1	Default		10	=	1				0	0	0	0	G	G	10			1000000000	7	0	0	0	0	0	0	0	7	0			0	0					0	0	0	0		0	42816	42837	42886	0	0			0	0	0	0	0	0	0.826086957			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10140		0	0	EMOTRANS DUNE mobile  Recipiente de dren	0	0	0	0	CAMP.AUTOTRANSF.TRES CAMARAS TOTALM.SECO	0	0	REDAX	0	0						0	0	0	46.02	167.81	0			7	3	4	1		LIBRE-65	MAC			0	0	0	0	0	0	42666			REDAX	REDAX AEREO			1	Default		4	=	1				4	0	3	1	L	L	0			1000000000	15	-2.75	0	0	0	0	0	0	15	-2.75			0	2					0	506.22	0	18.14714099		0	42772	42837	42886	0	0			0	0	0	0	0	0	0.826086957			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10129		0	0	SIMPLE 3 - Chest drain two chambers Reci	0	0	0	0	CAMPANA  DOS CAMARAS	0	0	REDAX	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-22				0	0	0	0	0	0	42666			REDAX	REDAX AEREO			1	Default		4	=	1				0	0	0	0	G	G	4			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42815	42837	42886	0	0			1	0	0.826086957	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10128		0	0	SIMPLE 3 - Chest drain two chambers Reci	0	0	0	0	CAMPANA  DOS CAMARAS	0	0	REDAX	0	0						0	0	0	22.62	68.45	0			7	3	4	1	-	SUSP-5	MFR-16			0	0	0	0	0	0	42666			REDAX	REDAX AEREO			1	Default		4	=	1				12	0	8	4	A	A	4			1000000000	7	0.42	0	0	0	0	0	0	7	0.42			4	7					0	0	0	13.89314134		1	42842	42842	42891	42842	42874	42870		0	0	0	0	0.75	0	0		N	FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10126		0	0	SIMPLE PLUS - Chest drain two chambers R	0	0	0	0	CAMPANA  DOS CAMARAS	0	0	REDAX	0	0						0	0	0	19.13	54.69	0			7	3	4	1		LIBRE-21				0	0	0	0	0	0	42796	42796		REDAX	REDAX AEREO			1	Default		4	=	1				0	0	0	0	G	G	4			1000000000	4	0	0	0	0	0	0	0	4	0			0	0					0	0	0	0		0	42816	42837	42886	0	0			0	0	0	0	0	0	0.826086957			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10119		0	0	VARIANT CAMPANA DE 4 CAMARAS EN SECO DOS	0	0	0	0	CAMPANA DE CUATRO CAMARAS EN SECO	0	0	REDAX	0	0						0	0	0	34.21	95.2	0			7	3	4	1	-	LIBRE-65	MAC		BUF	1.35	0.740740741	0.555555556	0.185185185	0	0	42845		42872	REDAX	REDAX AEREO			1	Default		4	=	1				4	15	3	1	A	A	0			1000000000	3	0.25	0	0	0	0	0	0	3	0.25			0	2					0	0	0	12.22499687		0	42772	42837	42886	0	0			0	0	0	0	0.826086957	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10113		0	0	CAMPANA TRES CAMARAS DUNE SECO UN TUBO	0	0	0	0	CAMPANA TRES CAMARAS TOTALMENTE SECO	0	0	REDAX	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-22				0	0	0	0	0	0	42666			REDAX	REDAX AEREO			1	Default		4	=	1				0	0	0	0	G	G	4			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42815	42837	42886	0	0			1	0	0.826086957	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10112		0	0	VARIANT CAMPANA DE 3 CAMARAS EN SECO UN	0	0	0	0	CAMPANA DE CUATRO CAMARAS EN SECO	0	0	REDAX	0	0						0	0	0	32.84	0	0			7	3	4	1		LIBRE-65	MAC		BUF	5.22	0.191570881	0.335249042	0.04789272	0	0	42845			REDAX	REDAX AEREO			1	Default		4	=	1				4	55	3	1	L	L	0			1000000000	7	-0.75	0	0	0	0	0	0	7	-0.75			0	2					0	98.52	0	-6.857142857		0	42772	42837	42886	0	0			0	0	0	0	0	0	0.826086957			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10110		0	0	VARIANT - Chest drain three chambers Rec	0	0	0	0	CAMPANA DE TRES CAMARAS SECO	0	0	REDAX	0	0						0	0	0	36.84	76.91	0			7	3	4	1		LIBRE-21				1.55	0	7.419354839	0.161290323	0	0	42666			REDAX	REDAX AEREO			1	Default		4	=	1				0	17	0	0	G	G	28			1000000000	46	0	0	0	0	0	0	0	46	0			0	0					0	0	0	0		0	42816	42837	42886	0	0			0.109696324	0	0	0	0	0	0.826086957			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10105		0	0	COMPACT - Chest drain three chambers Rec	0	0	0	0	CAMPANA DE TRES CAMARAS HUMEDO	0	0	REDAX	0	0						0	0	0	29.43	58.87	0			7	3	4	1	+-	LIBRE-23	SAC			7.58	3.529023747	4.155672823	0.03298153	0	0	42666		42796	REDAX	REDAX AEREO			1	Default		4	=	1				107	80	71	35	A	L	80			1000000000	66	0.38	60	0	0	0	0	0	126	-0.18			0	61					0	0	0	6.859472841		1.5	42814	42837	42886	42873	42901	42901		0.180321765	0	0	0	0.304347826	0.5	0.02173913			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10102		0	0	CAMPANA CUATRO CAMARAS EN HUMEDO DOS TUB	0	0	0	0	CAMPANA CUATRO CAMARAS EN HUMEDO	0	0	REDAX	0	0						0	0	0	38.05	0	0			7	3	4	1	-	SUSP-5	OK			0	0	0	0	18	0	42666			REDAX	REDAX AEREO			1	Default		4	=	1				48	0	32	16	N	N	4			1000000000	0	1	0	0	0	0	0	0	0	1			48	27					-608.8	0	0	-6.857142857		1	42842	42842	42891	42874	42902	42902		1	0	0.75	0	0	0	0		R	FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10709		0	0	KC100 KIMGUARD* STERILIZATION WRAP	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0.12	0			7	3	4	1		LIBRE-279				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		1000	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42837	42886	0	0			1	0	0.826086957	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10712		0	0	"""KC100 KIMGUARD* STERILIZATION WRAP,  12I"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0.17	0			7	3	4	1		LIBRE-279				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		1000	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42837	42886	0	0			1	0	0.826086957	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10718		0	0	"""KC100 KIMGUARD* STERILIZATION WRAP,"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0.44	0			7	3	4	1		LIBRE-279				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		1000	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42837	42886	0	0			1	0	0.826086957	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10720		0	0	"""KC100 KIMGUARD* STERILIZATION WRAP,  20I"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0.59	0			7	3	4	1		LIBRE-279				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		1000	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42837	42886	0	0			1	0	0.826086957	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10724		0	0	"""KC100 KIMGUARD* STERILIZATION WRAP,  24I"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0.73	0			7	3	4	1		LIBRE-279				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		500	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42837	42886	0	0			1	0	0.826086957	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10736		0	0	"""KC100 KIMGUARD* STERILIZATION WRAP,91CMX"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	1.67	0			7	3	4	1		LIBRE-279				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		300	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42837	42886	0	0			1	0	0.826086957	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10748		0	0	"""KC100 KIMGUARD* STERILIZATION WRAP,  48I"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	2.88	0			7	3	4	1		LIBRE-279				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		250	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42837	42886	0	0			1	0	0.826086957	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10754		0	0	KC100 KIMGUARD* STERILIZATION WRAP	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	3.74	0			7	3	4	1		LIBRE-279				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		100	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42837	42886	0	0			1	0	0.826086957	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10772		0	0	KC100 KIMGUARD* STERILIZATION WRAP	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	5	0			7	3	4	1		LIBRE-279				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		100	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42837	42886	0	0			1	0	0.826086957	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10818		0	0	"""KC300 KIMGUARD* STERILIZATION WRAP,  18I"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0.1	0.71	0			7	3	4	1		LIBRE-279				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		1000	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42837	42886	0	0			1	0	0.826086957	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10824		0	0	"""KC300 KIMGUARD* STERILIZATION WRAP,  24I"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0.39	1.16	0			7	3	4	1		LIBRE-279				19.34	0	103.4126163	0.012926577	0	0	42666			HALYARD	HALYARD AEREO			1	Default		500	=	1				0	204	0	0	G	G	0			1000000000	8000	0	0	0	0	0	0	0	8000	0			0	0					0	0	0	0		0	42558	42837	42886	0	0			1.819150711	0	0.630434783	0	0	0	0.195652174			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10830		0	0	"""KC300 KIMGUARD* STERILIZATION WRAP,  30I"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0.87	1.8	0			7	3	4	1		LIBRE-279				19.34	0	2.585315408	0.012926577	0	0	42666			HALYARD	HALYARD AEREO			1	Default		300	=	1				0	204	0	0	G	G	0			1000000000	200	0	0	0	0	0	0	0	200	0			0	0					0	0	0	0		0	42558	42837	42886	0	0			0	0	0	0	0	0	0.826086957			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10840		0	0	"""KC300 KIMGUARD* STERILIZATION WRAP,  40I"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0.79	3.04	0			7	3	4	1		LIBRE-279				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		250	=	1				0	0	0	0	G	G	0			1000000000	4000	0	0	0	0	0	0	0	4000	0			0	0					0	0	0	0		0	42558	42837	42886	0	0			1.819150711	0	0.630434783	0	0	0	0.195652174			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10848		0	0	"""KC300 KIMGUARD* STERILIZATION WRAP,  48I"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	4.95	0			7	3	4	1		LIBRE-279				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		100	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42837	42886	0	0			1	0	0.826086957	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10854		0	0	"""KC300 KIMGUARD* STERILIZATION WRAP,  54I"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	5.02	0			7	3	4	1		LIBRE-279				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		100	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42837	42886	0	0			1	0	0.826086957	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42886	Bodega ECU	10872		0	0	"""KC300 KIMGUARD* STERILIZATION WRAP,  54I"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	6.7	0			7	3	4	1		LIBRE-279				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		100	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42837	42886	0	0			1	0	0.826086957	0	0	0	0			FALSE		
